Pred,Resid,LOC,YEAR,Line
134.71640014648438,-1.4648438195763447e-07,IASA,2003,C1.221.114
205.59832763671875,-2.763671875527507e-05,GACL,2004,C1.293.143
217.1300048828125,-4.8828125045474735e-06,MOBU,2001,C1.175.109
199.5261688232422,-6.882324217372116e-05,IACR,2004,C1.235.153
212.0000762939453,-7.62939453125e-05,MNKE,2002,C1.57.41
194.26803588867188,-3.588867187431788e-05,MNOL,2001,C1.155.265
237.49337768554688,2.2314453133276402e-05,MNWA,2006,C1.354.145
213.7843780517578,-7.805175781072649e-05,IALI,2007,C1.459.288
205.0442352294922,-3.522949219814109e-05,WIJA,2004,C1.247.43
190.34413146972656,-3.146972656509206e-05,INNE,2003,C1.32.153
205.1920928955078,-9.289550780522404e-05,WIMA,2001,C1.144.42
184.5047607421875,-6.074218748608473e-05,INOX,2005,C1.87.42
156.6661376953125,-3.7695312499863576e-05,GAMY,2004,C1.302.101
156.9346160888672,-1.6088867198504886e-05,ILHA,2007,C1.483.212
187.67935180664062,-5.180664061299467e-05,ILBM,2006,C1.330.225
193.44696044921875,-6.044921875059117e-05,ILBN,2007,C1.468.149
196.3282470703125,-4.707031249040483e-05,IAWA,2004,C1.251.208
215.96177673339844,2.326660157336846e-05,MNBE,2007,C1.461.257
221.87762451171875,-2.451171874895408e-05,INLB,2005,C1.362.100
171.39846801757812,-6.801757811558673e-05,INRU,2005,C1.105.74
190.25457763671875,-7.763671874272404e-05,IADV,2004,C1.291.96
182.76177978515625,-7.978515625950422e-05,IAWE,2006,C1.308.72
165.03961181640625,-1.1816406242814992e-05,MNPN,2004,C1.249.24
246.5106201171875,-2.0117187489177013e-05,MNMY,2006,C1.315.19
208.80824279785156,-4.2797851563136646e-05,INAD,2007,C1.470.74
181.64004516601562,-4.516601563864242e-05,IANL,2001,C1.164.8
220.18528747558594,1.2524414074732704e-05,INFR,2004,C1.264.117
203.41000366210938,-3.662109378410605e-06,ARPI,2002,C1.13.4051
156.3146514892578,-5.148925779963065e-05,INWH,2003,C1.182.45
200.33023071289062,-3.0712890634276846e-05,IAWO,2007,C1.454.132
227.95709228515625,-9.228515625636646e-05,NEGO,2001,C1.148.198
225.37908935546875,-8.935546875932232e-05,IAHO,2006,C1.358.35
230.6092987060547,1.293945302904831e-06,KSGC,2004,C1.295.17
209.34396362304688,3.6376953119088284e-05,NECO,2001,C1.163.38
184.9495391845703,-3.918457031204525e-05,MNWA,2007,C1.495.196
146.39743041992188,-3.0419921870361577e-05,MNBI,2003,C1.212.171
92.48455047607422,-5.047607422170586e-05,MNMA,2003,C1.181.69
194.89109802246094,-9.802246094636757e-05,NCWA,2002,C1.17.71
217.00006103515625,-6.103515625e-05,IAPN,2002,C1.58.70
185.45870971679688,-9.716796881775736e-06,IADX,2006,C1.317.16
227.18812561035156,-2.5610351571003775e-05,OHGE,2005,C1.62.17
197.55722045898438,-2.0458984380411493e-05,ILBE,2005,C1.370.145
191.2035675048828,-6.750488282136757e-05,WIGL,2003,C1.222.58
218.1056365966797,-3.659667967781388e-05,IAMD,2004,C1.242.178
208.65647888183594,-7.888183594673137e-05,MSRF,2007,C1.481.9
88.83255004882812,-5.004882812897904e-05,MOMO,2005,C1.62.179
219.9202423095703,-4.230957031836624e-05,INLB,2004,C1.232.178
203.4863739013672,-7.390136718754547e-05,ILPG,2003,C1.212.40
205.06643676757812,-3.6767578137641976e-05,NEKE,2006,C1.325.134
214.49154663085938,-4.663085937295364e-05,WIAR,2003,C1.195.36
240.68109130859375,8.691406236494004e-06,KSGC,2004,C1.295.163
188.1322784423828,-7.844238280085847e-05,INEL,2006,C1.326.120
161.10641479492188,-1.4794921867178346e-05,ILKI,2007,C1.464.27
165.21237182617188,-7.182617187595497e-05,INNE,2005,C1.369.150
127.78793334960938,-3.3349609381616574e-05,NEAI,2005,C1.90.129
107.4990463256836,-4.632568359852485e-05,IADA,2001,C1.149.2
133.55006408691406,-6.408691405113132e-05,IADA,2001,C1.153.18
235.2513885498047,1.145019530213176e-05,MDGA,2006,C1.351.153
195.62643432617188,-3.432617188536824e-05,NEHM,2003,C1.228.167
235.07138061523438,-8.06152343670874e-05,KSJO,2007,C1.451.35
194.51551818847656,-1.8188476559544142e-05,KYHO,2003,C1.211.186
197.7455291748047,-2.9174804694775958e-05,ILTO,2003,C1.26.11
288.972900390625,-3.906250185536919e-07,MOMR,2004,C1.268.91
189.0709228515625,-2.285156250536602e-05,NEOX,2007,C1.475.58
209.00009155273438,-9.1552734375e-05,NEST,2002,C1.48.15
226.56808471679688,-8.47167968629492e-05,IALU,2004,C1.107.300
212.33163452148438,-3.4521484366223376e-05,IANL,2006,C1.345.112
138.00001525878906,-1.52587890625e-05,WIGR,2002,C1.59.62
145.16900634765625,-6.34765623885869e-06,NEDA,2002,C1.51.37
94.61299896240234,1.0375976557952526e-06,NCMO,2002,C1.17.43
86.76901245117188,-1.2451171869543032e-05,TNUC,2002,C1.16.2
148.209228515625,-2.8515624990177457e-05,ILWC,2007,C1.468.184
187.08053588867188,-3.588867187431788e-05,IABO,2007,C1.499.29
179.7450714111328,-7.141113280795253e-05,INOX,2001,C1.164.113
202.25965881347656,-5.881347655645186e-05,OHPT,2005,C1.362.94
201.0403289794922,-2.897949218549911e-05,ILNH,2007,C1.463.94
221.93511962890625,-1.9628906244406608e-05,ILPP,2007,C1.473.51
196.2590789794922,-7.89794922013698e-05,ILBP,2006,C1.321.106
179.2840576171875,-5.761718750818545e-05,OHPT,2005,C1.89.48
152.57406616210938,-6.616210936272182e-05,MNBU,2002,C1.44.861
193.6850128173828,-1.2817382810226263e-05,INVI,2002,C1.14.37
171.66452026367188,-2.0263671871134648e-05,SCBA,2004,C1.299.112
181.95201110839844,-1.110839843931899e-05,MOHA,2001,C1.175.31
227.04098510742188,1.4892578121816769e-05,IABP,2002,C1.45.65
149.92111206054688,-1.206054687941105e-05,IAWS,2006,C1.306.75
186.10520935058594,-9.350585941092504e-06,IABR,2004,C1.236.242
148.68492126464844,-2.126464843854592e-05,MOMR,2007,C1.475.63
130.43345642089844,-5.6420898431497335e-05,IAPN,2006,C1.378.31
229.49887084960938,-7.084960938641416e-05,ILPA,2007,C1.497.162
193.8294219970703,-2.1997070319912382e-05,ILBE,2003,C1.220.129
182.03001403808594,-1.4038085936363132e-05,INVI,2002,C1.14.173
171.74058532714844,-8.532714844022848e-05,NCPL,2006,C1.347.60
228.26608276367188,-8.276367188386757e-05,NEGO,2002,C1.52.58
202.02247619628906,-7.619628905786158e-05,MISC,2006,C1.335.44
125.45054626464844,-4.6264648432270405e-05,INBU,2004,C1.259.59
184.32969665527344,3.344726565046585e-06,MIBL,2003,C1.181.40
120.03284454345703,-4.4543457036638756e-05,NEDE,2006,C1.338.73
186.50807189941406,-7.189941405272293e-05,IAJE,2002,C1.43.4
161.50502014160156,-2.0141601567047474e-05,SDHA,2001,C1.153.58
228.6842803955078,1.9604492194957857e-05,IAGR,2003,C1.27.129
225.55178833007812,1.1669921860857357e-05,MOCG,2007,C1.483.198
168.0197296142578,-2.961425781222715e-05,NEAL,2006,C1.353.158
159.29342651367188,-2.6513671883776624e-05,MNBI,2007,C1.462.61
124.29898834228516,1.1657714850343837e-05,KSSU,2002,C1.52.82
201.89381408691406,-1.4086914063682343e-05,ILST,2004,C1.259.111
167.9380645751953,-6.457519532432343e-05,ILHO,2001,C1.130.453
216.17027282714844,-7.282714844336624e-05,NEBY,2004,C1.236.87
237.67404174804688,-4.1748046868406163e-05,NEHR,2001,C1.118.119
153.0050048828125,-4.8828125045474735e-06,MNBI,2001,C1.166.45
239.0000457763672,-4.57763671875e-05,IAWL,2002,C1.48.71
127.36150360107422,-3.6010742121561634e-06,IASA,2003,C1.185.223
203.5100860595703,-8.605957032159495e-05,INNE,2002,C1.15.2162
265.01031494140625,-1.494140627755769e-05,KSGC,2003,C1.223.202
146.17933654785156,-3.654785155049467e-05,MONE,2004,C1.294.226
189.2480010986328,-1.0986328220496944e-06,WILR,2001,C1.144.138
216.04782104492188,-2.1044921879820322e-05,NESH,2007,C1.453.33
108.0611801147461,1.988525390572704e-05,MDLI,2007,C1.474.74
235.7773895263672,1.047363281259095e-05,ILSO,2006,C1.323.127
186.47303771972656,-3.771972654931233e-05,IAWI,2001,C1.4.2
285.135009765625,-9.765625009094947e-06,MOMR,2004,C1.233.114
225.89488220214844,-8.22021484339075e-05,ILRS,2004,C1.267.175
238.98434448242188,-4.448242188459517e-05,ILMN,2004,C1.292.64
186.8693389892578,-3.898925780276841e-05,MOMR,2003,C1.219.159
195.76406860351562,-6.860351561499556e-05,INEL,2001,C1.168.231
183.54200744628906,-7.446289060908384e-06,ONST,2002,C1.156.72
151.6820068359375,-6.835937512050805e-06,MOSC,2002,C1.12.15
190.2876739501953,-7.395019531486469e-05,MDLI,2006,C1.334.3
168.07650756835938,-7.568359364995558e-06,MNDA,2004,C1.265.202
154.4230499267578,-4.992675781068101e-05,TNUC,2007,C1.474.65
211.4295196533203,-1.9653320322277068e-05,NEHM,2003,C1.27.59
167.36874389648438,-4.389648438518634e-05,GACA,2005,C1.102.13
239.47068786621094,1.2133789056179012e-05,ILOR,2007,C1.477.143
182.42433166503906,-3.1665039074368906e-05,IAGE,2004,C1.271.171
133.4610595703125,-5.9570312487267074e-05,MOMR,2002,C1.15.2086
230.1373291015625,-2.9101562489586286e-05,MNOW,2005,C1.65.123
221.05648803710938,-8.803710937854703e-05,IAGE,2006,C1.303.163
243.13238525390625,-8.525390626346052e-05,ILGI,2007,C1.498.143
171.8248748779297,-7.487792967708629e-05,NCPL,2006,C1.347.30
194.29190063476562,-6.347656267280399e-07,ILAB,2007,C1.452.137
188.13519287109375,7.128906247544364e-06,MNDA,2004,C1.248.100
224.0242919921875,8.007812510868462e-06,INLE,2004,C1.290.247
241.0421905517578,-9.055175780758873e-05,ILTH,2005,C1.376.21
145.87132263183594,-2.2631835946640422e-05,IAMD,2003,C1.38.91
246.6627960205078,-9.602050781154503e-05,WIJA,2006,C1.337.62
146.73324584960938,-4.584960936426796e-05,MNBI,2004,C1.249.42
119.24995422363281,-5.4223632815819656e-05,MNMA,2003,C1.181.146
230.76084899902344,-4.899902344845941e-05,WIAR,2003,C1.195.87
153.9140167236328,-1.6723632825232926e-05,MIBL,2001,C1.144.178
201.67282104492188,-2.1044921879820322e-05,INFL,2005,C1.364.140
203.01992797851562,-2.797851561808784e-05,MNKE,2005,C1.361.155
190.33253479003906,-3.4790039052268185e-05,MISH,2006,C1.314.193
198.43234252929688,-4.252929687709184e-05,NEGO,2006,C1.345.9
150.78408813476562,-8.813476563318545e-05,NCPA,2002,C1.14.102
251.4401092529297,-9.252929686454081e-06,MNOW,2004,C1.298.128
180.73854064941406,-4.064941407477818e-05,INWN,2004,C1.281.126
238.18438720703125,-8.720703124254214e-05,IACR,2004,C1.253.13
208.40902709960938,-2.7099609383185452e-05,MOMI,2002,C1.41.157
223.09469604492188,3.955078113904165e-06,MDGA,2006,C1.351.182
222.87037658691406,-7.658691407641527e-05,WIGL,2003,C1.222.94
153.17034912109375,-4.9121093752546585e-05,KYMA,2006,C1.346.22
193.88128662109375,-8.662109374313332e-05,IAWE,2005,C1.105.13
211.2113037109375,-3.7109375057298166e-06,NEAT,2005,C1.99.52
174.89791870117188,-1.8701171882185008e-05,IAWS,2006,C1.305.78
201.2735137939453,-1.3793945299767074e-05,IAGG,2005,C1.86.36
166.16664123535156,-4.123535157418701e-05,OHSI,2006,C1.345.80
164.723876953125,-7.695312498867679e-05,IAHY,2006,C1.342.98
198.00088500976562,1.4990234376455192e-05,NEPO,2005,C1.368.135
276.8819274902344,-0.0001274902343766371,ILBM,2003,C1.31.4
132.4594268798828,-2.6879882824459855e-05,KYBG,2007,C1.450.95
202.8671112060547,-1.1206054693957412e-05,OHUC,2004,C1.288.87
248.873779296875,2.070312498858584e-05,OHGT,2007,C1.463.158
216.0678253173828,-2.5317382807088507e-05,WINL,2004,C1.270.154
218.1688995361328,4.6386719532165444e-07,NEYO,2004,C1.235.2
149.98699951171875,4.882812447704055e-07,MOHA,2002,C1.12.215
169.25071716308594,-1.716308594268412e-05,SDHA,2006,C1.340.215
193.7837371826172,-3.718261717722271e-05,MDQE,2005,C1.96.124
147.1470184326172,-1.84326171961402e-05,NDBA,2001,C1.147.120
196.5711212158203,-2.1215820311226707e-05,MOMI,2003,C1.225.101
181.38348388671875,-8.388671875536602e-05,IAWE,2005,C1.105.163
234.760009765625,-9.765625009094947e-06,NEHM,2003,C1.176.91
214.1861572265625,-5.722656248963176e-05,IACA,2005,C1.360.105
214.6702880859375,-8.808593750586624e-05,INOX,2003,C1.27.92
135.92799377441406,6.225585934771516e-06,MOSC,2002,C1.12.226
193.47592163085938,-2.163085937922915e-05,IASA,2004,C1.277.85
244.0172882080078,1.179199219336624e-05,MNBI,2005,C1.361.107
219.3390350341797,-3.503417968886424e-05,IAWA,2002,C1.12.221
216.99803161621094,-3.1616210947049694e-05,MNVC,2006,C1.310.27
219.59048461914062,-8.461914063673248e-05,IAPO,2005,C1.363.73
233.3489990234375,9.76562489540811e-07,IASG,2001,C1.128.332
255.91409301757812,-9.301757813773293e-05,NEHA,2004,C1.267.48
147.61334228515625,-4.228515624049578e-05,NEAI,2005,C1.89.186
250.22909545898438,-9.545898436158495e-05,NEOX,2001,C1.149.218
178.93060302734375,-3.027343751682565e-06,IAAM,2003,C1.227.158
155.612060546875,-6.0546875005229595e-05,ILPA,2001,C1.163.64
122.29209899902344,1.0009765674112714e-06,WIDE,2003,C1.181.96
136.38206481933594,-6.481933593249778e-05,MNBU,2002,C1.44.735
99.86553192138672,-3.1921386721478484e-05,TNGR,2004,C1.299.1
163.0000762939453,-7.62939453125e-05,MNKE,2002,C1.59.179
111.87894439697266,-4.439697265468112e-05,MODE,2004,C1.115.1023
179.23883056640625,-3.056640625231921e-05,INBU,2004,C1.234.124
255.53651428222656,-1.4282226572959189e-05,MOHA,2004,C1.283.1191
221.9247283935547,-2.8393554686090283e-05,MNVC,2004,C1.280.107
153.39352416992188,-2.416992188614131e-05,IAWS,2006,C1.306.3
129.2330322265625,-3.2226562495907274e-05,IANL,2001,C1.161.116
248.27777099609375,2.9003906263369572e-05,MOCG,2007,C1.488.114
118.80316925048828,-6.925048828065883e-05,IAPE,2003,C1.210.176
155.28457641601562,-7.641601561658717e-05,ARMA,2003,C1.22.47
208.00328063964844,-8.063964844495786e-05,ILBP,2006,C1.351.88
164.7147216796875,-2.1679687506548362e-05,NECO,2005,C1.88.181
220.4740753173828,-7.531738282295919e-05,INEL,2005,C1.376.166
250.06100463867188,-0.00010463867187127107,NEST,2006,C1.323.76
226.0000762939453,-7.62939453125e-05,IAPN,2002,C1.53.146
223.08119201660156,-9.201660157032165e-05,IAHO,2005,C1.86.97
199.0000762939453,-7.62939453125e-05,MNKE,2002,C1.57.164
191.0731964111328,-9.641113280167701e-05,WIPO,2004,C1.296.153
208.87745666503906,-5.666503906809339e-05,INPO,2003,C1.189.2
199.36102294921875,-2.2949218760004442e-05,IAAM,2006,C1.375.38
147.5870361328125,-3.6132812510913936e-05,INWR,2001,C1.123.72
202.26165771484375,-5.7714843762823875e-05,NEPO,2007,C1.474.63
87.2155532836914,-5.328369140045197e-05,MOMO,2005,C1.62.40
242.539794921875,5.0781250138243195e-06,OHAR,2006,C1.309.129
198.37518310546875,1.689453125663931e-05,MNSV,2004,C1.274.14
177.73406982421875,-6.982421874113243e-05,ILNH,2002,C1.10.93
148.3604278564453,-2.7856445314000666e-05,IAPN,2005,C1.98.18
166.33303833007812,-3.8330078126591616e-05,MOMR,2002,C1.15.2001
148.02418518066406,1.4819335945048806e-05,GALE,2007,C1.482.155
167.34005737304688,-5.7373046871589395e-05,NEDC,2001,C1.4.172
219.80670166015625,-1.6601562435880624e-06,ILMN,2005,C1.367.42
132.0745086669922,-8.666992187045253e-06,NCPA,2003,C1.23.4
173.7420196533203,-1.9653320322277068e-05,NEGO,2005,C1.70.57
198.32237243652344,-7.243652342481255e-05,MSRF,2007,C1.488.176
220.1138916015625,-9.160156250231921e-05,ILCC,2007,C1.495.139
205.58404541015625,-4.541015624681677e-05,MNOL,2001,C1.158.69
187.64923095703125,-3.0957031242451194e-05,MNMO,2003,C1.205.236
250.57962036132812,-2.036132812577307e-05,IAMD,2007,C1.474.180
223.12484741210938,-4.741210938163931e-05,ILMN,2004,C1.292.22
218.24159240722656,-9.240722656045364e-05,SDEP,2005,C1.101.16
203.60130310058594,-3.1005859284505277e-06,IAPO,2004,C1.297.106
234.72068786621094,-8.786621094714064e-05,ILPP,2006,C1.336.54
194.28207397460938,-7.397460936431344e-05,IAPR,2004,C1.286.169
204.38522338867188,-2.3388671877455636e-05,MOMI,2004,C1.245.279
216.89846801757812,-6.801757811558673e-05,ILFT,2007,C1.490.114
193.41702270507812,-2.2705078123408384e-05,MOBU,2001,C1.175.74
237.64662170410156,-2.1704101555997113e-05,ILFN,2007,C1.475.68
209.06927490234375,-7.490234375495675e-05,ILLA,2006,C1.316.122
232.49559020996094,-9.020996094477596e-05,OHDE,2003,C1.30.128
210.26564025878906,-4.0258789056224487e-05,NEGO,2006,C1.333.14
132.48275756835938,-5.756835938086624e-05,INNE,2007,C1.474.20
182.97410583496094,-5.834960944639533e-06,IASK,2007,C1.495.138
204.80245971679688,-5.971679686922471e-05,KSKI,2006,C1.336.88
263.03839111328125,-9.11132812575488e-05,IAAT,2005,C1.366.43
194.10186767578125,-6.767578125277396e-05,INFO,2006,C1.353.146
256.0438232421875,-2.324218752391971e-05,ILSO,2003,C1.189.5
169.7844696044922,-6.960449218240683e-05,ILRS,2005,C1.87.141
173.93121337890625,-1.337890626018634e-05,IAPN,2003,C1.210.133
224.0805206298828,-2.062988281181788e-05,ILMN,2004,C1.290.87
218.06202697753906,-2.697753905067657e-05,INOX,2002,C1.6.48
184.82803344726562,-3.344726562204414e-05,IAOT,2005,C1.68.3
204.3629150390625,-1.5039062503774403e-05,MOMI,2003,C1.200.48
193.60838317871094,-8.317871092344831e-05,NDBA,2005,C1.67.68
231.87689208984375,7.910156256230039e-06,OHAR,2006,C1.375.62
211.69918823242188,-8.823242188782388e-05,MNRA,2006,C1.315.7
189.2679901123047,9.887695313182121e-06,WILR,2001,C1.144.111
158.24574279785156,-4.2797851563136646e-05,INWH,2003,C1.177.175
172.35462951660156,-2.951660155758873e-05,IAOT,2005,C1.68.92
224.2440185546875,-1.8554687500227374e-05,KYST,2002,C1.119.109
201.4202880859375,-8.808593750586624e-05,WIPO,2005,C1.67.138
175.7310333251953,-3.332519531795697e-05,ILMO,2001,C1.169.99
249.7880096435547,-9.643554676586064e-06,NEHE,2002,C1.41.145
208.419677734375,-7.773437499736247e-05,MNCO,2005,C1.100.90
152.57994079589844,-4.0795898428314104e-05,GAWI,2004,C1.301.89
157.435546875,-4.6875000009549694e-05,MNCO,2003,C1.212.2
177.90383911132812,-3.911132813527729e-05,MOCR,2006,C1.321.46
196.6555633544922,-6.335449219818656e-05,MNBI,2006,C1.338.147
210.83082580566406,-2.5805664051858912e-05,MNCO,2007,C1.499.81
246.14425659179688,-5.659179686290372e-05,KSJO,2004,C1.245.285
200.0000457763672,-4.57763671875e-05,NEST,2001,C1.127.4
206.50599670410156,3.2958984377273737e-06,IACN,2007,C1.479.142
254.7666473388672,-4.733886717644964e-05,KSJO,2004,C1.245.396
152.0,0.0,WIGR,2002,C1.59.53
242.92007446289062,-7.446289063750555e-05,NEBY,2002,C1.41.193
153.80203247070312,-3.247070313250333e-05,MNPE,2001,C1.147.81
242.00006103515625,-6.103515625e-05,IAWL,2002,C1.50.49
255.12889099121094,-9.099121092503992e-05,NELN,2004,C1.285.130
175.12600708007812,-7.080078120225153e-06,MOBU,2001,C1.121.132
251.75144958496094,-4.958496094786824e-05,INAD,2007,C1.468.150
223.13999938964844,6.103515488575795e-07,IAJE,2004,C1.255.112
167.63003540039062,-3.5400390629547474e-05,ILBR,2001,C1.129.113
211.4104766845703,-7.668457030263198e-05,IADV,2004,C1.292.83
187.1392822265625,-8.222656251177796e-05,IAHL,2006,C1.356.122
163.12930297851562,-2.9785156243633537e-06,IAMD,2003,C1.198.43
218.90298461914062,-8.461914063673248e-05,ILFT,2007,C1.467.157
227.68357849121094,-7.849121092817768e-05,IARI,2005,C1.86.162
201.29742431640625,-2.4316406239677235e-05,IAAM,2006,C1.345.168
174.89108276367188,-8.276367188386757e-05,MOMR,2006,C1.330.79
199.33689880371094,1.1962890766881173e-06,ILWB,2006,C1.340.230
218.93978881835938,1.1181640616086952e-05,ILWB,2006,C1.322.62
222.16139221191406,7.788085923721155e-06,INFR,2004,C1.264.10
203.8773651123047,-6.511230469641305e-05,TNUC,2007,C1.488.110
143.3402557373047,-5.5737304677450084e-05,IAHO,2003,C1.181.178
200.2103729248047,-7.292480469800466e-05,IAWA,2004,C1.267.183
203.44595336914062,-5.336914063036602e-05,ILPA,2007,C1.497.217
165.25901794433594,-1.7944335951369794e-05,SDHA,2001,C1.153.62
210.0953826904297,-8.26904296786779e-05,INAD,2006,C1.324.63
202.14202880859375,-2.8808593754092726e-05,ILGO,2001,C1.128.111
174.0110321044922,-3.21044921918201e-05,IACN,2003,C1.230.98
222.77188110351562,-8.11035156118578e-05,NEOX,2004,C1.266.141
202.76661682128906,-1.682128905144964e-05,ILRS,2007,C1.473.96
193.8651580810547,-5.80810546750854e-05,MNCO,2003,C1.195.92
212.0923309326172,-3.093261719300244e-05,NEBT,2006,C1.327.105
233.02609252929688,7.470703138778845e-06,IANL,2007,C1.454.163
109.80404663085938,-4.663085937295364e-05,MNCF,2003,C1.181.40
204.39537048339844,-7.048339844573093e-05,NEKE,2004,C1.278.166
188.74049377441406,6.225585934771516e-06,WIGL,2004,C1.248.179
219.58718872070312,-8.872070313259428e-05,IALI,2007,C1.459.176
185.54005432128906,-5.432128907045808e-05,IAOT,2002,C1.151.85
231.2623748779297,-7.487792967708629e-05,NEPO,2007,C1.474.126
200.6976776123047,-7.761230469327529e-05,IAWS,2003,C1.229.170
183.53761291503906,-1.2915039064864686e-05,ILOR,2006,C1.312.155
172.8292236328125,-2.3632812514051693e-05,IAPN,2006,C1.340.113
170.10536193847656,-6.193847656277285e-05,IAAN,2005,C1.93.103
213.8555450439453,-4.504394530613354e-05,MOCG,2004,C1.115.1028
173.1771697998047,-6.979980469168368e-05,INBO,2003,C1.32.32
171.10205078125,-5.078124999613465e-05,NEHM,2002,C1.55.198
194.2982635498047,-6.35498046790417e-05,KSJO,2003,C1.198.41
206.929931640625,-3.1640624996498445e-05,IABO,2007,C1.499.117
164.66201782226562,-1.782226561886091e-05,ARPI,2002,C1.13.4054
239.5710906982422,9.301757813773293e-06,IAHO,2004,C1.256.76
148.7671356201172,-3.562011718827307e-05,INWH,2003,C1.182.54
193.33460998535156,-9.985351567820544e-06,OHVW,2005,C1.75.114
186.01202392578125,-2.3925781249545253e-05,MNHA,2001,C1.173.13
236.06529235839844,-9.235839843313443e-05,ILLA,2006,C1.316.147
188.62850952148438,-9.52148437249889e-06,MNBI,2007,C1.461.253
122.54155731201172,-5.731201171954581e-05,NEDE,2006,C1.338.52
181.17616271972656,-6.271972657145852e-05,INGR,2003,C1.206.23
221.97909545898438,4.541015613312993e-06,IABP,2004,C1.244.153
142.8368377685547,-3.776855467663154e-05,IAGG,2006,C1.340.223
202.68402099609375,-2.099609375250111e-05,KSHO,2004,C1.246.251
197.9078369140625,-3.69140624911779e-05,ILOR,2004,C1.276.72
168.6226348876953,-3.488769530690661e-05,IAGE,2004,C1.259.1
158.4190216064453,-2.160644530135869e-05,IARO,2001,C1.150.199
210.1344757080078,2.4291992190228484e-05,DESE,2005,C1.103.99
233.81402587890625,-2.5878906257048584e-05,IANL,2005,C1.360.68
214.32583618164062,-3.618164063823315e-05,OHGE,2005,C1.64.99
223.3470001220703,-1.22070304087174e-07,OHPT,2001,C1.128.263
216.5255889892578,1.1010742184680566e-05,MOCG,2007,C1.482.177
197.97052001953125,-2.00195312629603e-05,IAPN,2006,C1.340.230
270.90472412109375,-2.41210937588221e-05,KSJO,2006,C1.327.33
164.05764770507812,-4.770507811713287e-05,ILAE,2005,C1.80.59
183.23422241210938,-2.2412109387914825e-05,ILBR,2004,C1.107.327
218.92872619628906,-2.6196289070412604e-05,NEPO,2004,C1.237.137
208.94229125976562,8.740234363813215e-06,MDGA,2006,C1.350.227
193.558837890625,-3.789062500914042e-05,MOMR,2003,C1.213.165
192.49810791015625,-7.910156256230039e-06,MNPN,2004,C1.249.173
173.3491973876953,2.6123046836801223e-06,SDEP,2003,C1.180.136
181.20538330078125,-8.330078125595719e-05,MDLI,2003,C1.188.24
156.95407104492188,-7.10449218672693e-05,IADA,2001,C1.1.127
193.25746154785156,-6.154785157264087e-05,NEST,2006,C1.329.146
218.81686401367188,3.59863281289563e-05,INRU,2004,C1.231.131
185.27099609375,3.906249986584953e-06,MNOW,2001,C1.144.49
172.67372131347656,-2.131347656586513e-05,IABI,2006,C1.357.65
179.21475219726562,-5.219726563154836e-05,ILPP,2005,C1.103.62
210.40460205078125,-2.0507812621417543e-06,INFB,2006,C1.344.185
205.4111785888672,-7.85888671828161e-05,ILPA,2004,C1.242.22
187.24951171875,-1.1718749988176569e-05,NEAL,2005,C1.94.114
222.87432861328125,-2.861328124481588e-05,IABI,2006,C1.358.141
223.56622314453125,-2.3144531240859578e-05,ILPP,2007,C1.473.95
195.9355010986328,-1.0986328220496944e-06,MNSV,2004,C1.263.202
205.70919799804688,2.0019531348225428e-06,IAGE,2007,C1.500.67
186.13157653808594,-7.653808594909606e-05,NDBA,2007,C1.492.152
204.4313201904297,-2.0190429694366685e-05,NEBT,2006,C1.327.189
182.41111755371094,-1.7553710932816102e-05,IAWA,2005,C1.365.85
111.32901763916016,-1.763916016273015e-05,IANL,2001,C1.161.97
170.12261962890625,-1.9628906244406608e-05,MIBL,2004,C1.286.176
213.15895080566406,-5.080566407400511e-05,ILMN,2004,C1.245.190
136.908203125,-3.125000006320988e-06,OHVW,2005,C1.88.105
185.49267578125,-7.578124998985913e-05,MNOW,2003,C1.194.118
214.2030029296875,-2.9296874970441422e-06,OHPT,2001,C1.123.128
205.03717041015625,-7.041015624054126e-05,IAWA,2006,C1.330.190
155.53761291503906,-1.2915039064864686e-05,SDHA,2007,C1.465.91
176.1920166015625,-1.6601562492724042e-05,IASP,2002,C1.51.111
151.82272338867188,-2.3388671877455636e-05,MOFG,2005,C1.106.30
244.06704711914062,-4.711914061772404e-05,KSJO,2004,C1.245.203
227.159912109375,-1.210937500673026e-05,IAHU,2005,C1.367.33
212.02188110351562,-8.11035156118578e-05,IADV,2003,C1.188.196
218.3885955810547,4.418945309225819e-06,MNBU,2005,C1.84.167
179.41502380371094,-2.380371094545808e-05,MNOL,2001,C1.158.123
160.46163940429688,-3.940429687077085e-05,ONLO,2003,C1.195.73
190.5940399169922,-3.9916992193411716e-05,ILAE,2004,C1.241.9
232.0374298095703,-2.9809570321503998e-05,MNVC,2004,C1.247.151
263.46649169921875,8.300781246362021e-06,MOMR,2004,C1.233.73
168.96287536621094,-7.53662109502784e-05,WIPO,2007,C1.492.236
203.02609252929688,7.470703138778845e-06,INHL,2007,C1.473.96
234.92340087890625,-0.00010087890623822204,NEAL,2004,C1.275.8
248.2747802734375,-8.027343750427463e-05,SDEP,2004,C1.113.189
202.88967895507812,-7.895507812349933e-05,INEL,2005,C1.88.101
157.20864868164062,-4.868164063509539e-05,IAFO,2007,C1.462.145
233.96310424804688,-4.2480468778194336e-06,IADR,2007,C1.491.67
172.09181213378906,-1.2133789056179012e-05,IASA,2004,C1.273.26
203.9819793701172,2.062988281181788e-05,NECO,2001,C1.161.179
157.45416259765625,-6.259765623894964e-05,MNGI,2003,C1.204.90
